customer_id,age,gender,city,repeat_customer,loyalty_member,registration_date,age_group
CUST01626,50,Female,Hyderabad,Yes,Yes,2023-02-07,36-50
CUST01627,51,Male,Hyderabad,Yes,No,2023-03-05,51-65
CUST01628,48,Female,Bangalore,Yes,No,2023-04-12,36-50
CUST01629,61,Male,Hyderabad,Yes,No,2023-06-23,51-65
CUST01630,44,Female,Hyderabad,Yes,Yes,2023-03-08,36-50
CUST01631,25,Male,Hyderabad,Yes,No,2023-01-08,18-25
CUST01632,48,Female,Hyderabad,Yes,No,2023-04-26,36-50
CUST01633,48,Male,Bangalore,Yes,Yes,2023-01-25,36-50
CUST01634,67,Female,Hyderabad,No,No,2023-01-27,65+
CUST01635,54,Male,Bangalore,No,No,2023-02-01,51-65
CUST01636,29,Male,Hyderabad,Yes,No,2023-01-16,26-35
CUST01637,40,Male,Hyderabad,No,No,2023-02-03,36-50
CUST01638,25,Male,Bangalore,Yes,No,2023-04-13,18-25
CUST01639,35,Female,Hyderabad,No,Yes,2023-06-25,26-35
CUST01640,74,Male,Hyderabad,No,No,2023-05-30,65+
CUST01641,70,Female,Chennai,No,No,2023-01-20,65+
CUST01642,34,Male,Bangalore,Yes,Yes,2023-01-17,26-35
CUST01643,59,Male,Hyderabad,Yes,Yes,2023-06-15,51-65
CUST01644,53,Female,Hyderabad,Yes,Yes,2023-02-02,51-65
CUST01645,55,Male,Bangalore,Yes,No,2023-03-26,51-65
CUST01646,64,Male,Hyderabad,Yes,No,2023-01-11,51-65
CUST01647,67,Female,Bangalore,No,Yes,2023-01-13,65+
CUST01648,57,Male,Hyderabad,No,Yes,2023-05-27,51-65
CUST01649,62,Female,Hyderabad,No,Yes,2023-04-12,51-65
CUST01650,37,Female,Chennai,No,Yes,2023-01-08,36-50
CUST01651,49,Female,Hyderabad,Yes,No,2023-06-24,36-50
CUST01652,26,Female,Hyderabad,No,No,2023-02-14,26-35
CUST01653,72,Female,Bangalore,No,Yes,2023-02-24,65+
CUST01654,56,Male,Chennai,Yes,No,2023-03-12,51-65
CUST01655,39,Female,Hyderabad,No,No,2023-04-25,36-50
CUST01656,75,Male,Hyderabad,Yes,Yes,2023-01-09,65+
CUST01657,53,Male,Hyderabad,Yes,Yes,2023-06-15,51-65
CUST01658,32,Female,Bangalore,Yes,Yes,2023-05-08,26-35
CUST01659,47,Female,Hyderabad,Yes,Yes,2023-05-21,36-50
CUST01660,42,Female,Bangalore,Yes,No,2023-01-16,36-50
CUST01661,22,Male,Bangalore,Yes,Yes,2023-03-13,18-25
CUST01662,43,Female,Bangalore,Yes,Yes,2023-02-05,36-50
CUST01663,44,Female,Chennai,Yes,No,2023-02-21,36-50
CUST01664,58,Male,Hyderabad,Yes,No,2023-06-11,51-65
CUST01665,63,Male,Hyderabad,No,Yes,2023-04-08,51-65
CUST01666,63,Female,Hyderabad,Yes,No,2023-05-03,51-65
CUST01667,50,Female,Chennai,Yes,No,2023-03-30,36-50
CUST01668,62,Female,Chennai,Yes,No,2023-04-10,51-65
CUST01669,53,Female,Hyderabad,No,No,2023-02-16,51-65
CUST01670,37,Male,Hyderabad,Yes,Yes,2023-03-23,36-50
CUST01671,41,Male,Chennai,No,Yes,2023-01-08,36-50
CUST01672,19,Female,Bangalore,Yes,No,2023-01-15,18-25
CUST01673,27,Female,Hyderabad,Yes,No,2023-05-16,26-35
CUST01674,52,Female,Chennai,Yes,Yes,2023-05-30,51-65
CUST01675,43,Male,Hyderabad,Yes,Yes,2023-02-10,36-50
CUST01676,38,Male,Bangalore,Yes,Yes,2023-03-05,36-50
CUST01677,40,Male,Hyderabad,Yes,No,2023-03-10,36-50
CUST01678,56,Male,Chennai,No,No,2023-02-26,51-65
CUST01679,18,Female,Hyderabad,No,No,2023-04-01,18-25
CUST01680,50,Male,Bangalore,No,Yes,2023-02-15,36-50
CUST01681,46,Male,Hyderabad,Yes,No,2023-06-01,36-50
CUST01682,55,Female,Hyderabad,No,Yes,2023-06-28,51-65
CUST01683,43,Female,Hyderabad,Yes,Yes,2023-06-01,36-50
CUST01684,50,Male,Bangalore,No,No,2023-06-30,36-50
CUST01685,48,Female,Hyderabad,Yes,No,2023-05-26,36-50
CUST01686,46,Male,Chennai,Yes,No,2023-05-25,36-50
CUST01687,31,Male,Hyderabad,No,Yes,2023-05-07,26-35
CUST01688,49,Female,Hyderabad,Yes,No,2023-02-14,36-50
CUST01689,42,Female,Chennai,Yes,No,2023-01-10,36-50
CUST01690,33,Male,Hyderabad,Yes,No,2023-01-15,26-35
CUST01691,55,Male,Hyderabad,Yes,No,2023-06-04,51-65
CUST01692,35,Male,Chennai,No,No,2023-01-06,26-35
CUST01693,31,Female,Hyderabad,No,No,2023-01-01,26-35
CUST01694,25,Female,Chennai,No,Yes,2023-06-07,18-25
CUST01695,53,Male,Chennai,Yes,Yes,2023-02-03,51-65
CUST01696,50,Female,Chennai,No,Yes,2023-02-15,36-50
CUST01697,47,Female,Hyderabad,Yes,No,2023-01-16,36-50
CUST01698,75,Male,Bangalore,No,Yes,2023-02-07,65+
CUST01699,77,Male,Hyderabad,Yes,No,2023-01-29,65+
CUST01700,56,Female,Hyderabad,Yes,Yes,2023-01-19,51-65
CUST01701,23,Female,Hyderabad,Yes,Yes,2023-06-30,18-25
CUST01702,56,Female,Bangalore,Yes,No,2023-05-31,51-65
CUST01703,74,Male,Hyderabad,Yes,No,2023-03-28,65+
CUST01704,53,Female,Hyderabad,Yes,No,2023-03-24,51-65
CUST01705,73,Male,Bangalore,Yes,No,2023-02-10,65+
CUST01706,28,Female,Bangalore,No,No,2023-06-13,26-35
CUST01707,26,Female,Hyderabad,Yes,Yes,2023-06-16,26-35
CUST01708,49,Female,Hyderabad,Yes,Yes,2023-02-14,36-50
CUST01709,77,Female,Hyderabad,Yes,Yes,2023-02-27,65+
CUST01710,66,Male,Hyderabad,Yes,No,2023-04-07,65+
CUST01711,31,Female,Chennai,Yes,Yes,2023-06-26,26-35
CUST01712,33,Female,Hyderabad,Yes,No,2023-02-02,26-35
CUST01713,58,Male,Hyderabad,Yes,No,2023-01-01,51-65
CUST01714,77,Female,Bangalore,Yes,No,2023-05-26,65+
CUST01715,36,Male,Chennai,Yes,Yes,2023-02-16,36-50
CUST01716,43,Female,Chennai,No,No,2023-06-06,36-50
CUST01717,49,Male,Hyderabad,No,No,2023-06-13,36-50
CUST01718,34,Male,Chennai,Yes,No,2023-05-08,26-35
CUST01719,36,Male,Chennai,Yes,Yes,2023-03-26,36-50
CUST01720,58,Male,Hyderabad,Yes,Yes,2023-03-02,51-65
CUST01721,50,Female,Chennai,Yes,No,2023-03-23,36-50
CUST01722,55,Male,Hyderabad,No,Yes,2023-06-12,51-65
CUST01723,47,Male,Bangalore,Yes,No,2023-06-21,36-50
CUST01724,73,Female,Hyderabad,Yes,Yes,2023-04-25,65+
CUST01725,32,Male,Hyderabad,No,No,2023-03-09,26-35
CUST01726,64,Male,Bangalore,No,No,2023-03-05,51-65
CUST01727,46,Male,Hyderabad,Yes,Yes,2023-03-31,36-50
CUST01728,18,Female,Chennai,No,No,2023-01-28,18-25
CUST01729,49,Male,Bangalore,Yes,Yes,2023-01-13,36-50
CUST01730,55,Female,Hyderabad,Yes,No,2023-04-23,51-65
CUST01731,55,Female,Bangalore,Yes,No,2023-02-12,51-65
CUST01732,39,Female,Hyderabad,No,No,2023-05-07,36-50
CUST01733,65,Female,Hyderabad,No,No,2023-03-31,51-65
CUST01734,55,Female,Hyderabad,No,Yes,2023-01-26,51-65
CUST01735,58,Female,Hyderabad,Yes,No,2023-05-28,51-65
CUST01736,52,Male,Bangalore,Yes,No,2023-02-11,51-65
CUST01737,53,Female,Chennai,No,No,2023-01-19,51-65
CUST01738,34,Male,Bangalore,No,Yes,2023-03-17,26-35
CUST01739,56,Male,Chennai,Yes,Yes,2023-03-23,51-65
CUST01740,62,Female,Hyderabad,No,Yes,2023-01-27,51-65
CUST01741,36,Male,Hyderabad,Yes,No,2023-03-29,36-50
CUST01742,54,Male,Bangalore,Yes,No,2023-04-07,51-65
CUST01743,49,Male,Hyderabad,No,No,2023-01-20,36-50
CUST01744,59,Male,Bangalore,Yes,No,2023-03-28,51-65
CUST01745,70,Female,Hyderabad,Yes,No,2023-06-30,65+
CUST01746,42,Male,Bangalore,Yes,Yes,2023-04-21,36-50
CUST01747,76,Male,Hyderabad,No,Yes,2023-06-05,65+
CUST01748,42,Female,Hyderabad,No,Yes,2023-02-10,36-50
CUST01749,33,Male,Hyderabad,No,Yes,2023-01-26,26-35
CUST01750,59,Female,Hyderabad,No,Yes,2023-02-22,51-65
CUST01751,26,Male,Bangalore,No,Yes,2023-04-15,26-35
CUST01752,71,Female,Chennai,No,No,2023-06-19,65+
CUST01753,70,Female,Bangalore,Yes,Yes,2023-03-18,65+
CUST01754,37,Male,Bangalore,No,No,2023-01-25,36-50
CUST01755,48,Male,Bangalore,Yes,No,2023-04-11,36-50
CUST01756,47,Female,Bangalore,No,Yes,2023-02-09,36-50
CUST01757,29,Male,Chennai,No,Yes,2023-04-03,26-35
CUST01758,28,Male,Hyderabad,Yes,Yes,2023-04-20,26-35
CUST01759,35,Male,Chennai,Yes,Yes,2023-03-17,26-35
CUST01760,42,Female,Chennai,Yes,No,2023-02-21,36-50
CUST01761,75,Male,Bangalore,No,No,2023-01-07,65+
CUST01762,66,Male,Chennai,No,No,2023-02-13,65+
CUST01763,19,Female,Chennai,Yes,Yes,2023-01-21,18-25
CUST01764,26,Female,Hyderabad,No,No,2023-01-30,26-35
CUST01765,27,Female,Chennai,No,No,2023-04-12,26-35
CUST01766,40,Female,Hyderabad,Yes,Yes,2023-05-06,36-50
CUST01767,71,Female,Bangalore,Yes,Yes,2023-01-24,65+
CUST01768,49,Female,Bangalore,Yes,Yes,2023-02-17,36-50
CUST01769,47,Female,Hyderabad,No,Yes,2023-04-08,36-50
CUST01770,36,Female,Bangalore,Yes,Yes,2023-02-17,36-50
CUST01771,37,Female,Hyderabad,Yes,Yes,2023-01-12,36-50
CUST01772,34,Female,Bangalore,Yes,No,2023-04-23,26-35
CUST01773,40,Female,Chennai,No,Yes,2023-03-09,36-50
CUST01774,59,Male,Hyderabad,Yes,Yes,2023-03-10,51-65
CUST01775,19,Male,Bangalore,Yes,Yes,2023-02-08,18-25
CUST01776,74,Male,Hyderabad,Yes,No,2023-01-22,65+
CUST01777,34,Female,Bangalore,Yes,No,2023-05-19,26-35
CUST01778,61,Female,Chennai,Yes,No,2023-05-31,51-65
CUST01779,52,Male,Bangalore,Yes,No,2023-05-22,51-65
CUST01780,38,Male,Chennai,No,No,2023-04-10,36-50
CUST01781,21,Female,Hyderabad,No,Yes,2023-05-18,18-25
CUST01782,31,Female,Bangalore,Yes,No,2023-05-27,26-35
CUST01783,39,Male,Hyderabad,No,Yes,2023-05-02,36-50
CUST01784,29,Female,Chennai,Yes,No,2023-01-21,26-35
CUST01785,48,Female,Hyderabad,Yes,No,2023-01-09,36-50
CUST01786,43,Male,Chennai,Yes,Yes,2023-01-31,36-50
CUST01787,57,Female,Bangalore,No,No,2023-02-14,51-65
CUST01788,59,Male,Hyderabad,Yes,Yes,2023-02-24,51-65
CUST01789,38,Male,Hyderabad,Yes,No,2023-02-02,36-50
CUST01790,27,Male,Hyderabad,Yes,Yes,2023-04-19,26-35
CUST01791,39,Male,Hyderabad,No,Yes,2023-06-24,36-50
CUST01792,61,Female,Hyderabad,No,Yes,2023-02-21,51-65
CUST01793,64,Male,Hyderabad,No,No,2023-06-02,51-65
CUST01794,57,Female,Hyderabad,No,Yes,2023-03-23,51-65
CUST01795,34,Male,Hyderabad,No,Yes,2023-01-23,26-35
CUST01796,22,Female,Bangalore,Yes,No,2023-05-23,18-25
CUST01797,36,Female,Hyderabad,No,Yes,2023-05-22,36-50
CUST01798,19,Female,Chennai,Yes,No,2023-03-12,18-25
CUST01799,23,Female,Hyderabad,Yes,No,2023-01-04,18-25
CUST01800,55,Female,Bangalore,No,Yes,2023-01-29,51-65
CUST01801,54,Female,Hyderabad,Yes,No,2023-02-08,51-65
CUST01802,75,Male,Chennai,Yes,No,2023-05-26,65+
CUST01803,32,Male,Chennai,No,Yes,2023-01-28,26-35
CUST01804,41,Male,Bangalore,Yes,No,2023-03-15,36-50
CUST01805,66,Female,Hyderabad,Yes,No,2023-04-16,65+
CUST01806,31,Female,Hyderabad,No,Yes,2023-04-09,26-35
CUST01807,54,Female,Chennai,Yes,No,2023-05-27,51-65
CUST01808,36,Female,Hyderabad,No,No,2023-01-10,36-50
CUST01809,48,Male,Bangalore,Yes,No,2023-03-12,36-50
CUST01810,52,Female,Chennai,Yes,Yes,2023-02-06,51-65
CUST01811,25,Female,Bangalore,Yes,No,2023-01-10,18-25
CUST01812,25,Female,Hyderabad,No,Yes,2023-03-26,18-25
CUST01813,69,Male,Bangalore,No,No,2023-01-13,65+
CUST01814,31,Female,Chennai,Yes,No,2023-03-10,26-35
CUST01815,32,Female,Chennai,Yes,Yes,2023-01-06,26-35
CUST01816,66,Female,Hyderabad,No,Yes,2023-03-19,65+
CUST01817,44,Female,Hyderabad,Yes,Yes,2023-03-13,36-50
CUST01818,32,Female,Chennai,Yes,No,2023-06-28,26-35
CUST01819,36,Male,Chennai,Yes,No,2023-02-28,36-50
CUST01820,58,Male,Hyderabad,Yes,No,2023-03-18,51-65
CUST01821,50,Female,Hyderabad,Yes,Yes,2023-03-24,36-50
CUST01822,46,Female,Hyderabad,Yes,Yes,2023-04-17,36-50
CUST01823,47,Male,Chennai,Yes,No,2023-02-18,36-50
CUST01824,71,Female,Bangalore,Yes,No,2023-02-24,65+
CUST01825,21,Female,Hyderabad,No,Yes,2023-05-05,18-25
CUST01826,40,Female,Hyderabad,Yes,Yes,2023-01-15,36-50
CUST01827,59,Male,Hyderabad,Yes,Yes,2023-01-17,51-65
CUST01828,24,Female,Chennai,No,No,2023-05-10,18-25
CUST01829,71,Female,Chennai,Yes,No,2023-02-04,65+
CUST01830,53,Male,Hyderabad,Yes,No,2023-02-14,51-65
CUST01831,58,Male,Hyderabad,No,Yes,2023-02-21,51-65
CUST01832,78,Male,Hyderabad,No,No,2023-03-05,65+
CUST01833,27,Male,Hyderabad,No,No,2023-04-27,26-35
CUST01834,31,Male,Chennai,Yes,No,2023-04-03,26-35
CUST01835,70,Male,Bangalore,Yes,No,2023-03-12,65+
CUST01836,25,Female,Chennai,Yes,No,2023-04-29,18-25
CUST01837,36,Female,Chennai,Yes,Yes,2023-06-12,36-50
CUST01838,58,Male,Hyderabad,Yes,No,2023-06-24,51-65
CUST01839,39,Male,Bangalore,No,Yes,2023-03-03,36-50
CUST01840,31,Female,Bangalore,No,Yes,2023-05-06,26-35
CUST01841,27,Female,Hyderabad,Yes,Yes,2023-02-15,26-35
CUST01842,53,Female,Chennai,No,No,2023-05-31,51-65
CUST01843,49,Female,Hyderabad,Yes,Yes,2023-03-30,36-50
CUST01844,40,Male,Chennai,Yes,No,2023-03-08,36-50
CUST01845,64,Male,Bangalore,No,Yes,2023-03-14,51-65
CUST01846,32,Male,Hyderabad,Yes,No,2023-04-09,26-35
CUST01847,40,Male,Bangalore,No,No,2023-02-11,36-50
CUST01848,74,Male,Chennai,Yes,No,2023-02-26,65+
CUST01849,24,Male,Chennai,No,Yes,2023-06-23,18-25
CUST01850,32,Male,Bangalore,Yes,No,2023-03-10,26-35
CUST01851,48,Female,Hyderabad,No,Yes,2023-05-12,36-50
CUST01852,32,Male,Bangalore,No,No,2023-06-24,26-35
CUST01853,41,Male,Hyderabad,Yes,No,2023-05-02,36-50
CUST01854,55,Male,Bangalore,Yes,No,2023-06-15,51-65
CUST01855,21,Male,Chennai,Yes,Yes,2023-06-03,18-25
CUST01856,35,Male,Hyderabad,Yes,Yes,2023-02-27,26-35
CUST01857,51,Female,Hyderabad,Yes,No,2023-06-05,51-65
CUST01858,23,Female,Chennai,Yes,Yes,2023-06-14,18-25
CUST01859,18,Female,Bangalore,No,No,2023-04-19,18-25
CUST01860,46,Female,Hyderabad,Yes,No,2023-03-31,36-50
CUST01861,77,Female,Hyderabad,No,No,2023-03-06,65+
CUST01862,50,Male,Chennai,No,Yes,2023-04-30,36-50
CUST01863,19,Female,Bangalore,Yes,No,2023-06-23,18-25
CUST01864,43,Female,Hyderabad,Yes,Yes,2023-05-30,36-50
CUST01865,46,Male,Hyderabad,No,No,2023-01-02,36-50
CUST01866,67,Female,Hyderabad,No,No,2023-05-24,65+
CUST01867,58,Female,Hyderabad,Yes,Yes,2023-03-18,51-65
CUST01868,53,Male,Bangalore,Yes,Yes,2023-05-04,51-65
CUST01869,41,Male,Hyderabad,Yes,No,2023-03-28,36-50
CUST01870,35,Female,Hyderabad,No,No,2023-06-13,26-35
CUST01871,49,Female,Bangalore,Yes,No,2023-03-12,36-50
CUST01872,66,Female,Hyderabad,No,Yes,2023-06-17,65+
CUST01873,25,Female,Hyderabad,Yes,Yes,2023-02-18,18-25
CUST01874,21,Male,Hyderabad,Yes,Yes,2023-05-13,18-25
CUST01875,74,Male,Chennai,No,No,2023-01-15,65+
CUST01876,52,Female,Hyderabad,No,No,2023-06-19,51-65
CUST01877,66,Female,Bangalore,No,Yes,2023-06-24,65+
CUST01878,46,Male,Chennai,No,Yes,2023-01-07,36-50
CUST01879,37,Female,Hyderabad,Yes,No,2023-03-17,36-50
CUST01880,58,Female,Bangalore,Yes,No,2023-04-18,51-65
CUST01881,52,Female,Bangalore,No,No,2023-04-10,51-65
CUST01882,58,Male,Hyderabad,Yes,No,2023-05-30,51-65
CUST01883,51,Male,Bangalore,Yes,Yes,2023-03-29,51-65
CUST01884,60,Male,Hyderabad,Yes,Yes,2023-06-25,51-65
CUST01885,51,Female,Bangalore,Yes,No,2023-06-21,51-65
CUST01886,58,Female,Hyderabad,No,Yes,2023-05-10,51-65
CUST01887,26,Female,Bangalore,Yes,No,2023-02-13,26-35
CUST01888,53,Male,Hyderabad,Yes,No,2023-03-17,51-65
CUST01889,51,Male,Chennai,Yes,No,2023-05-01,51-65
CUST01890,20,Male,Hyderabad,Yes,Yes,2023-03-08,18-25
CUST01891,44,Male,Hyderabad,No,Yes,2023-06-24,36-50
CUST01892,29,Female,Hyderabad,No,Yes,2023-06-17,26-35
CUST01893,68,Male,Hyderabad,No,No,2023-02-26,65+
CUST01894,46,Female,Bangalore,Yes,No,2023-02-27,36-50
CUST01895,34,Female,Hyderabad,Yes,No,2023-04-18,26-35
CUST01896,69,Female,Hyderabad,No,No,2023-04-06,65+
CUST01897,38,Female,Chennai,Yes,No,2023-05-30,36-50
CUST01898,60,Female,Chennai,Yes,Yes,2023-04-29,51-65
CUST01899,47,Male,Chennai,Yes,No,2023-05-01,36-50
CUST01900,51,Male,Hyderabad,No,No,2023-06-12,51-65
CUST01901,39,Male,Bangalore,No,Yes,2023-05-01,36-50
CUST01902,55,Male,Bangalore,Yes,No,2023-05-09,51-65
CUST01903,34,Male,Bangalore,No,Yes,2023-06-24,26-35
CUST01904,29,Female,Hyderabad,No,No,2023-05-16,26-35
CUST01905,33,Female,Bangalore,Yes,No,2023-04-16,26-35
CUST01906,28,Male,Bangalore,Yes,No,2023-02-08,26-35
CUST01907,69,Male,Bangalore,No,No,2023-02-21,65+
CUST01908,42,Female,Hyderabad,No,No,2023-04-15,36-50
CUST01909,33,Female,Hyderabad,No,No,2023-02-06,26-35
CUST01910,37,Female,Hyderabad,No,Yes,2023-02-16,36-50
CUST01911,56,Male,Hyderabad,No,Yes,2023-05-05,51-65
CUST01912,53,Female,Hyderabad,Yes,No,2023-06-11,51-65
CUST01913,48,Male,Chennai,Yes,Yes,2023-03-22,36-50
CUST01914,32,Male,Bangalore,Yes,Yes,2023-01-02,26-35
CUST01915,53,Female,Chennai,No,No,2023-03-12,51-65
CUST01916,31,Male,Hyderabad,Yes,No,2023-02-13,26-35
CUST01917,50,Male,Hyderabad,No,No,2023-05-06,36-50
CUST01918,59,Male,Bangalore,Yes,No,2023-02-03,51-65
CUST01919,35,Female,Bangalore,No,No,2023-06-12,26-35
CUST01920,21,Female,Bangalore,No,Yes,2023-04-14,18-25
CUST01921,24,Female,Hyderabad,Yes,Yes,2023-05-03,18-25
CUST01922,64,Female,Hyderabad,Yes,No,2023-01-02,51-65
CUST01923,23,Male,Bangalore,Yes,No,2023-05-17,18-25
CUST01924,36,Male,Hyderabad,Yes,No,2023-04-06,36-50
CUST01925,57,Male,Chennai,Yes,No,2023-03-24,51-65
CUST01926,55,Male,Hyderabad,No,No,2023-01-05,51-65
CUST01927,66,Male,Hyderabad,Yes,No,2023-06-10,65+
CUST01928,42,Male,Hyderabad,Yes,No,2023-02-27,36-50
CUST01929,31,Female,Chennai,Yes,No,2023-03-21,26-35
CUST01930,38,Male,Hyderabad,Yes,Yes,2023-01-27,36-50
CUST01931,39,Female,Chennai,Yes,Yes,2023-05-09,36-50
CUST01932,42,Female,Hyderabad,Yes,Yes,2023-02-12,36-50
CUST01933,29,Male,Hyderabad,No,Yes,2023-01-12,26-35
CUST01934,56,Female,Hyderabad,Yes,No,2023-03-16,51-65
CUST01935,60,Female,Chennai,No,Yes,2023-05-14,51-65
CUST01936,68,Female,Bangalore,Yes,Yes,2023-04-22,65+
CUST01937,75,Male,Chennai,No,Yes,2023-03-29,65+
CUST01938,57,Female,Chennai,Yes,Yes,2023-04-02,51-65
CUST01939,44,Male,Bangalore,Yes,No,2023-02-12,36-50
CUST01940,53,Female,Chennai,Yes,No,2023-01-05,51-65
CUST01941,29,Male,Hyderabad,No,No,2023-02-27,26-35
CUST01942,39,Male,Hyderabad,Yes,Yes,2023-02-24,36-50
CUST01943,25,Male,Hyderabad,No,No,2023-05-31,18-25
CUST01944,76,Male,Hyderabad,Yes,No,2023-02-01,65+
CUST01945,25,Female,Hyderabad,Yes,Yes,2023-06-16,18-25
CUST01946,68,Male,Chennai,No,Yes,2023-04-07,65+
CUST01947,36,Female,Bangalore,No,No,2023-05-17,36-50
CUST01948,74,Male,Chennai,No,No,2023-06-02,65+
CUST01949,55,Male,Hyderabad,No,No,2023-06-19,51-65
CUST01950,69,Male,Hyderabad,No,Yes,2023-06-17,65+
CUST01951,33,Male,Hyderabad,Yes,Yes,2023-01-13,26-35
CUST01952,39,Male,Bangalore,Yes,Yes,2023-04-17,36-50
CUST01953,73,Female,Bangalore,Yes,Yes,2023-04-08,65+
CUST01954,56,Male,Bangalore,No,No,2023-05-21,51-65
CUST01955,52,Female,Hyderabad,Yes,No,2023-05-02,51-65
CUST01956,46,Male,Hyderabad,Yes,Yes,2023-02-22,36-50
CUST01957,68,Male,Chennai,Yes,Yes,2023-03-19,65+
CUST01958,51,Female,Hyderabad,Yes,Yes,2023-06-19,51-65
CUST01959,51,Male,Hyderabad,No,Yes,2023-06-19,51-65
CUST01960,36,Female,Chennai,Yes,Yes,2023-06-09,36-50
CUST01961,57,Male,Hyderabad,Yes,No,2023-04-18,51-65
CUST01962,74,Male,Bangalore,Yes,Yes,2023-05-11,65+
CUST01963,40,Male,Chennai,Yes,No,2023-03-14,36-50
CUST01964,36,Male,Hyderabad,Yes,Yes,2023-01-28,36-50
CUST01965,43,Female,Hyderabad,No,No,2023-02-20,36-50
CUST01966,32,Male,Bangalore,Yes,Yes,2023-03-09,26-35
CUST01967,66,Male,Hyderabad,No,No,2023-04-02,65+
CUST01968,55,Female,Hyderabad,Yes,Yes,2023-03-17,51-65
CUST01969,24,Male,Bangalore,No,No,2023-01-11,18-25
CUST01970,32,Female,Bangalore,No,Yes,2023-02-23,26-35
CUST01971,63,Female,Hyderabad,Yes,No,2023-03-26,51-65
CUST01972,43,Male,Hyderabad,No,Yes,2023-01-01,36-50
CUST01973,52,Male,Hyderabad,No,No,2023-06-21,51-65
CUST01974,51,Male,Bangalore,No,Yes,2023-01-29,51-65
CUST01975,53,Female,Hyderabad,No,No,2023-02-08,51-65
CUST01976,47,Male,Bangalore,Yes,No,2023-05-11,36-50
CUST01977,59,Male,Bangalore,Yes,No,2023-01-26,51-65
CUST01978,39,Female,Bangalore,Yes,No,2023-06-14,36-50
CUST01979,73,Male,Chennai,Yes,No,2023-04-27,65+
CUST01980,60,Female,Chennai,Yes,No,2023-03-09,51-65
CUST01981,22,Female,Hyderabad,Yes,No,2023-01-13,18-25
CUST01982,20,Male,Chennai,Yes,No,2023-02-14,18-25
CUST01983,55,Male,Hyderabad,No,Yes,2023-03-16,51-65
CUST01984,18,Female,Chennai,No,No,2023-06-23,18-25
CUST01985,34,Female,Hyderabad,Yes,Yes,2023-04-20,26-35
CUST01986,32,Male,Hyderabad,Yes,No,2023-01-25,26-35
CUST01987,32,Male,Hyderabad,No,Yes,2023-01-03,26-35
CUST01988,35,Male,Hyderabad,Yes,No,2023-06-19,26-35
CUST01989,38,Male,Hyderabad,No,No,2023-03-26,36-50
CUST01990,23,Female,Hyderabad,No,No,2023-04-23,18-25
CUST01991,21,Female,Bangalore,Yes,Yes,2023-01-24,18-25
CUST01992,29,Female,Hyderabad,Yes,Yes,2023-03-29,26-35
CUST01993,72,Male,Hyderabad,Yes,No,2023-01-30,65+
CUST01994,73,Female,Bangalore,No,Yes,2023-04-13,65+
CUST01995,77,Female,Chennai,Yes,No,2023-03-11,65+
CUST01996,43,Female,Chennai,No,Yes,2023-06-26,36-50
CUST01997,76,Female,Bangalore,Yes,No,2023-04-18,65+
CUST01998,19,Male,Bangalore,Yes,No,2023-01-29,18-25
CUST01999,44,Male,Hyderabad,Yes,Yes,2023-06-28,36-50
CUST02000,54,Male,Hyderabad,Yes,No,2023-02-10,51-65
CUST02001,41,Male,Chennai,No,No,2023-04-17,36-50
CUST02002,40,Female,Bangalore,Yes,No,2023-05-26,36-50
CUST02003,61,Female,Hyderabad,No,Yes,2023-02-16,51-65
CUST02004,48,Female,Hyderabad,Yes,No,2023-04-02,36-50
CUST02005,19,Male,Hyderabad,Yes,No,2023-06-25,18-25
CUST02006,38,Male,Hyderabad,Yes,No,2023-05-04,36-50
CUST02007,75,Female,Chennai,Yes,Yes,2023-01-29,65+
CUST02008,77,Female,Hyderabad,Yes,No,2023-04-23,65+
CUST02009,43,Male,Bangalore,Yes,No,2023-01-17,36-50
CUST02010,46,Female,Hyderabad,Yes,No,2023-06-17,36-50
CUST02011,52,Female,Chennai,Yes,Yes,2023-01-04,51-65
CUST02012,53,Male,Hyderabad,No,Yes,2023-06-21,51-65
CUST02013,37,Female,Bangalore,Yes,No,2023-05-13,36-50
CUST02014,50,Male,Bangalore,No,No,2023-04-21,36-50
CUST02015,64,Male,Bangalore,Yes,No,2023-05-04,51-65
CUST02016,49,Female,Hyderabad,Yes,No,2023-06-19,36-50
CUST02017,67,Female,Hyderabad,Yes,No,2023-02-08,65+
CUST02018,56,Male,Chennai,Yes,No,2023-01-03,51-65
CUST02019,27,Male,Bangalore,Yes,Yes,2023-05-10,26-35
CUST02020,50,Female,Bangalore,Yes,No,2023-05-07,36-50
CUST02021,19,Male,Chennai,No,Yes,2023-01-20,18-25
CUST02022,48,Female,Bangalore,Yes,No,2023-03-24,36-50
CUST02023,47,Male,Chennai,Yes,No,2023-03-26,36-50
CUST02024,50,Female,Hyderabad,Yes,No,2023-01-13,36-50
CUST02025,51,Male,Hyderabad,No,No,2023-05-21,51-65
CUST02026,68,Female,Hyderabad,No,No,2023-04-14,65+
CUST02027,76,Male,Hyderabad,Yes,Yes,2023-01-21,65+
CUST02028,38,Female,Hyderabad,No,Yes,2023-04-24,36-50
CUST02029,56,Female,Hyderabad,Yes,Yes,2023-01-23,51-65
CUST02030,61,Female,Chennai,Yes,No,2023-04-25,51-65
CUST02031,75,Female,Bangalore,Yes,Yes,2023-01-31,65+
CUST02032,71,Female,Hyderabad,No,Yes,2023-06-17,65+
